음식점ID,인허가일자,소재지면적,음식점명
3120000-101-1990-00842,1990-10-12,24.96,투유
3120000-101-1990-01187,1990-06-13,64.0,일구팔칠 피자
3120000-101-1990-01211,1990-06-13,112.5,펍 오두막
3120000-101-1990-01541,1990-01-22,20.4,수 숯불 닭 바베큐
3120000-101-1990-01995,1990-10-08,29.52,페리카나치킨
3120000-101-1990-03371,1990-07-19,52.31,애플
3120000-101-1990-04332,1990-09-10,80.26,미라보관광호텔양식당
3120000-101-1990-04354,1990-11-22,23.31,썬더치킨
3120000-101-1990-05402,1990-02-02,23.5,밥순이
3120000-101-1990-06244,1990-03-05,27.57,마포숯불갈비
3120000-101-1990-06337,1990-11-12,77.08,술항아리
3120000-101-1990-06339,1990-06-05,64.52,아무(Amu)
3120000-101-1990-06496,1990-03-12,274.32,친구친구
3120000-101-1990-07135,1990-11-16,32.4,병천순대국
3120000-101-1990-08079,1990-08-07,234.9,방켓
3120000-101-1990-09612,1990-05-09,63.76,엘피(LP)시대
3120000-101-1990-09825,1990-06-01,23.73,유진치킨
3120000-101-1990-10170,1990-07-16,93.72,동아리
3120000-101-1991-00056,1991-06-25,41.11,인순이네 집밥
3120000-101-1991-00065,1991-01-15,108.8,뭉텅(북가좌점)
3120000-101-1991-00202,1991-01-15,118.8,이동갈비
3120000-101-1991-00241,1991-08-16,13.8,호남집
3120000-101-1991-00845,1991-04-24,119.33,크리스탈
3120000-101-1991-00923,1991-05-06,51.0,버슴새
3120000-101-1991-01157,1991-12-28,50.44,다모토리투
3120000-101-1991-01183,1991-06-15,53.76,비틀즈
3120000-101-1991-01548,1991-10-07,194.23,사조참치전문점
3120000-101-1991-01557,1991-07-30,175.26,착한곱창
3120000-101-1991-01575,1991-05-04,165.43,스윙
3120000-101-1991-01633,1991-06-27,50.4,세상이야기
3120000-101-1991-01848,1991-12-21,41.5,대빈大賓
3120000-101-1991-01890,1991-03-02,54.4,막걸리 싸롱
3120000-101-1991-03359,1991-09-05,62.7,누구나
3120000-101-1991-03550,1991-05-09,140.0,더도이축산직영점신촌점
3120000-101-1991-03575,1991-10-30,72.79,목포세발낙지
3120000-101-1991-04394,1991-07-11,26.78,천하제일 오유택 족발 보쌈 본점
3120000-101-1991-05410,1991-05-11,59.51,송림식당
3120000-101-1991-05585,1991-05-10,40.8,청기와생고기
3120000-101-1991-06168,1991-12-16,173.8,설빙 신촌점
3120000-101-1991-06307,1991-03-11,40.03,예스터데이
3120000-101-1991-06356,1991-10-18,156.6,원당감자탕
3120000-101-1991-06479,1991-09-17,48.55,꾸 (COUP)
3120000-101-1991-07063,1991-06-12,24.57,페리카나치킨
3120000-101-1991-07075,1991-06-21,26.86,페리카나
3120000-101-1991-07106,1991-06-21,21.5,하나네 김밥
3120000-101-1991-07153,1991-01-09,11.61,명동분식
3120000-101-1991-07168,1991-06-19,33.0,비사벌 전주 콩나물 국밥
3120000-101-1991-07269,1991-07-18,26.18,사랑채분식
3120000-101-1991-07272,1991-12-18,27.2,송아저씨빈대떡
3120000-101-1991-07702,1991-03-08,28.9,본죽 앤 비빔밥 홍은1동점
3120000-101-1991-08935,1991-01-16,77.55,고기랑
3120000-101-1991-08945,1991-06-19,49.34,자매식당
