음식점ID,인허가일자,소재지면적,음식점명
3230000-101-1992-12393,1992-07-18,64.16,에스지에프앤에스(정통집방이점)
3230000-101-1992-12411,1992-07-20,226.04,산골 논두렁
3230000-101-1992-12426,1992-02-26,78.55,천상대게 송파점
3230000-101-1992-12552,1992-12-09,215.21,삼백집 잠실점
3230000-101-1992-12912,1992-06-30,123.0,우리식당
3230000-101-1992-13248,1992-12-28,34.06,죽변항
3230000-101-1993-05655,1993-05-10,110.83,장터
3230000-101-1993-05849,1993-02-01,121.04,모래시계
3230000-101-1993-05899,1993-05-14,51.05,하동식당
3230000-101-1993-06013,1993-02-04,36.96,연과맛 빈대떡
3230000-101-1993-06100,1993-04-07,34.56,랑데뷰호프
3230000-101-1993-06220,1993-06-07,23.04,으랏차차
3230000-101-1993-06570,1993-06-04,38.5,맛사랑2
3230000-101-1993-07092,1994-01-14,19.47,페리카나치킨
3230000-101-1993-07162,1993-12-16,29.93,그냥 길목
3230000-101-1993-07371,1993-10-25,22.05,산악호프
3230000-101-1993-07393,1993-10-21,58.0,문정 감자탕
3230000-101-1993-07435,1993-10-06,296.77,할리스 잠실새내역점
3230000-101-1993-07546,1993-09-09,23.63,방이오뎅
3230000-101-1993-07602,1993-08-24,53.0,프라자손칼국수
3230000-101-1993-07661,1993-08-09,77.88,북경원
3230000-101-1993-07674,1993-08-03,42.5,밤도깨비
3230000-101-1993-07676,1993-08-02,40.33,잠실치킨
3230000-101-1993-07682,1993-08-05,28.06,작은세상
3230000-101-1993-07719,1993-07-27,24.5,디케이치킨(DK CHICKEN)
3230000-101-1993-07721,1993-07-27,17.22,장지골
3230000-101-1993-07933,1993-05-17,189.94,백제 추어탕
3230000-101-1993-07972,1993-02-22,76.78,남원추어탕
3230000-101-1993-08056,1993-11-17,75.4,오금점 담소사골 순대
3230000-101-1993-08100,1993-07-05,34.21,장미식당
3230000-101-1993-08106,1993-08-30,62.6,호인족발
3230000-101-1993-09150,1993-07-02,31.68,에레넴
3230000-101-1993-09184,1993-01-29,172.4,감성주점
3230000-101-1993-09825,1993-11-09,224.1,준스카이라운지
3230000-101-1993-09867,1993-05-06,156.0,토우지
3230000-101-1993-09875,1993-10-29,72.5,연탄부락
3230000-101-1993-09951,1993-08-16,67.14,홍화
3230000-101-1993-09977,1993-08-02,88.0,유지안
3230000-101-1993-10170,1993-02-10,45.7,동승각
3230000-101-1993-10350,1993-10-15,273.24,선궁
3230000-101-1993-11762,1993-01-27,77.34,일월껍데기
3230000-101-1993-11843,1993-07-02,122.88,진진 가마솥 설렁탕
3230000-101-1993-11844,1993-07-02,27.59,돌담아구식당
3230000-101-1993-11999,1993-03-02,157.08,한잔어때
3230000-101-1993-12129,1993-05-22,13.34,전주식당
3230000-101-1993-12169,1993-05-14,30.0,덕이네 고기집
3230000-101-1993-12306,1993-06-05,61.16,영월칡냉면
3230000-101-1993-12437,1993-05-06,113.48,나주곰탕
3230000-101-1993-12663,1993-06-10,50.0,종로회집
3230000-101-1993-12706,1993-05-18,93.64,메종성수돈(송파점)
3230000-101-1993-12777,1993-04-03,56.28,장강
3230000-101-1993-12882,1993-06-17,77.74,고기생각
3230000-101-1993-12975,1993-02-24,48.36,우리강산
3230000-101-1993-12993,1993-06-10,17.58,식도원
3230000-101-1993-13229,1993-05-22,23.43,신참치
3230000-101-1993-13727,1993-12-16,109.64,꿉당(잠실방이점)
3230000-101-1993-13809,1993-11-25,2305.36,더컨벤션 교통회관
3230000-101-1993-13827,1993-11-22,82.5,소나로사(ZONAROSA)
3230000-101-1993-13855,1993-11-11,93.1,큰손
3230000-101-1993-13936,1993-10-23,156.11,유한가락마당
3230000-101-1993-14006,1993-09-27,21.34,태백식당
3230000-101-1993-14015,1993-09-20,165.0,소문난닭갈비
3230000-101-1993-14019,1993-09-21,16.83,소문난곱창
3230000-101-1993-14039,1993-09-15,38.85,옛촌매운갈비찜
3230000-101-1993-14082,1993-08-31,23.36,토성식당
3230000-101-1993-14095,1993-09-02,329.9,충무로 부산복집
3230000-101-1993-14121,1993-08-20,95.02,(유)24시장터순대국
3230000-101-1993-14126,1993-08-21,26.4,마미김밥
3230000-101-1993-14182,1993-08-18,95.0,일출항
3230000-101-1993-14220,1993-07-27,26.04,용궁
3230000-101-1993-14222,1993-07-27,42.18,마포소금구이
3230000-101-1993-14232,1993-07-07,148.6,효자동솥뚜껑 잠실새내점
3230000-101-1994-03703,1994-12-24,226.39,동양캐터링
3230000-101-1994-03727,1990-06-22,587.72,롯데호텔 연회.메인
3230000-101-1994-03731,1994-07-29,125.68,명가마을
3230000-101-1994-03824,1994-09-29,25.86,대복목장
3230000-101-1994-03838,1994-06-03,62.1,홍파
3230000-101-1994-03851,1994-07-29,142.14,원조마포소금구이
3230000-101-1994-05419,1994-11-25,44.83,노무토모
3230000-101-1994-05487,1994-10-08,37.4,코바코
3230000-101-1994-05494,1994-10-12,24.22,치킨터치
3230000-101-1994-06657,1994-06-13,25.29,잠실새내점 빽다방
3230000-101-1994-06712,1994-06-02,45.97,황가네 유황오리
3230000-101-1994-06734,1994-05-30,15.96,옴시롱 감시롱
3230000-101-1994-06753,1994-05-23,82.82,초원 아구복
3230000-101-1994-06783,1994-05-14,70.01,올리브
3230000-101-1994-06883,1994-04-19,64.48,동태전문점
3230000-101-1994-06904,1994-04-14,137.54,치맥킹 잠실새내점
3230000-101-1994-06921,1994-04-07,22.44,투다리
3230000-101-1994-06991,1994-03-10,60.0,달빛 오징어 광어 석촌점
3230000-101-1994-07916,1994-08-25,176.07,개성옥
3230000-101-1994-07918,1994-09-02,124.74,니하오마라탕 방이점
3230000-101-1994-07923,1994-10-13,475.61,나미
3230000-101-1994-08932,1994-09-05,68.2,수다주막
3230000-101-1994-09575,1994-05-03,97.65,놀부부대찌개 오금역점
3230000-101-1994-09681,1994-02-05,199.68,하나로
3230000-101-1994-09724,1994-01-11,216.16,유다
3230000-101-1994-10091,1994-10-14,516.96,남경
3230000-101-1994-11622,1994-12-27,38.47,우이락 잠실새내점
3230000-101-1994-11640,1994-12-14,28.16,사랑모아
3230000-101-1994-11735,1994-10-21,24.0,향호면옥
3230000-101-1994-11738,1994-10-24,81.19,치킨갑
3230000-101-1994-11776,1994-09-29,27.3,한점
3230000-101-1994-11791,1994-09-14,33.54,깡우동 잠실새내점
3230000-101-1994-11800,1994-09-27,65.52,금복주류 가락점
3230000-101-1994-11886,1994-08-02,62.71,꿀미소
3230000-101-1994-11891,1994-08-04,28.29,신평양면옥
3230000-101-1994-11892,1994-08-04,99.21,항방양육관
3230000-101-1994-11911,1994-07-28,23.76,뚝섬식당
3230000-101-1994-11917,1994-07-21,82.5,황산냉면
3230000-101-1994-13163,1994-06-16,27.74,송파감자국
3230000-101-1994-13189,1994-06-11,26.41,신당동떡볶이
3230000-101-1994-13256,1994-05-24,98.0,삼정집
3230000-101-1994-13320,1994-05-06,24.45,가회
3230000-101-1994-13337,1994-04-30,28.22,길식당
3230000-101-1994-13340,1994-05-02,73.48,신의주 부대찌개
3230000-101-1994-13352,1994-04-25,38.88,야곱 293
3230000-101-1994-13399,1994-04-19,25.0,소문난 참숯구이 닭발
3230000-101-1994-13463,1994-03-24,148.76,현순자 용대리 코다리 찜
3230000-101-1994-13482,1994-03-21,18.24,실비식당
3230000-101-1994-13575,1994-02-19,66.0,행님아
3230000-101-1994-13601,1994-02-18,556.8,광양불고기
3230000-101-1994-15921,1994-12-24,443.5,놀부유황오리 진흙구이 잠실점
3230000-101-1994-16014,1994-12-01,33.0,푼양이 부대앤김치찌개 가락본점
3230000-101-1994-23217,1994-09-23,43.44,2代 대원칼국수
3230000-101-1995-04981,1995-12-28,90.39,골드
3230000-101-1995-04997,1995-12-08,54.04,고향삼합
3230000-101-1995-05004,1995-12-14,32.64,동가도시락
3230000-101-1995-05027,1995-12-02,20.25,행복식당
3230000-101-1995-05030,1995-12-04,150.0,조개진
3230000-101-1995-05077,1995-11-04,152.51,명동칼국수
3230000-101-1995-05092,1995-09-30,90.48,처갓집 양념치킨 문정점
3230000-101-1995-05107,1995-09-05,42.9,영식이 순대국
3230000-101-1995-05162,1995-07-14,29.7,정읍
3230000-101-1995-05164,1995-06-07,27.65,원산만두
3230000-101-1995-05166,1995-06-09,10.4,스넥코너
3230000-101-1995-05177,1995-06-15,49.0,큰손칼국수
3230000-101-1995-05236,1995-04-22,36.13,신전 떡볶이
3230000-101-1995-05248,1995-03-23,26.4,깨맥
3230000-101-1995-05251,1995-03-28,24.71,치킨콤보
3230000-101-1995-05269,1995-03-09,30.36,선일네 칼국수
3230000-101-1995-07875,1995-07-03,283.87,수협바다회상 잠실점
3230000-101-1995-07899,1995-01-21,99.18,동래정 송파가락점
3230000-101-1995-08557,1995-11-22,231.0,롯데리아 언더랜드점
3230000-101-1995-08562,1995-11-28,71.79,황제짜장&양꼬치
3230000-101-1995-08572,1995-12-15,273.6,발리
3230000-101-1995-08654,1995-07-28,94.96,사카레스토랑
3230000-101-1995-08695,1995-06-02,45.15,3가지맛 디디치킨 올림픽점
3230000-101-1995-08743,1995-03-13,33.2,투다리
3230000-101-1995-08753,1995-03-21,152.47,OQ(오큐)
3230000-101-1995-08760,1995-02-10,128.21,비너스
3230000-101-1995-10070,1995-04-01,902.52,어양
3230000-101-1995-11317,1995-12-23,83.25,송돝
3230000-101-1995-11322,1995-12-28,69.56,마포숯불갈비
3230000-101-1995-11339,1995-11-14,183.82,방이옥(궐)
3230000-101-1995-11346,1995-11-22,148.83,옥현에프엔씨 주식회사
3230000-101-1995-11353,1995-12-14,44.46,종가집
3230000-101-1995-11355,1995-12-18,75.9,춘향고을
3230000-101-1995-11359,1995-10-18,82.16,병천순대
3230000-101-1995-11369,1995-10-27,47.12,은혜곱창
3230000-101-1995-11387,1995-10-04,33.0,맛자랑전통순대국
3230000-101-1995-11393,1995-10-07,66.0,와라비
3230000-101-1995-11410,1995-08-30,126.0,진또배기
3230000-101-1995-11440,1995-06-20,50.83,왕짜장
3230000-101-1995-11448,1995-06-30,30.78,마니죠
3230000-101-1995-11452,1995-07-03,158.14,독천낙지골
3230000-101-1995-11453,1995-07-05,42.24,푸라닭 신천점
3230000-101-1995-11461,1995-05-26,35.88,양평해장국
3230000-101-1995-11466,1995-05-31,79.62,보배반점 방이점
3230000-101-1995-11492,1995-05-19,34.46,건풍치킨
3230000-101-1995-11546,1995-03-18,100.36,비사벌 전주콩나물국밥 가락점
3230000-101-1995-11570,1995-03-10,33.0,그놈 가츠
3230000-101-1995-11612,1995-01-24,31.32,어구이
3230000-101-1995-15376,1995-03-16,21.45,소문난곱창
3230000-101-1995-15573,1995-02-28,33.6,해주찹쌀순대
3230000-101-1996-00137,1996-05-18,50.0,청화
3230000-101-1996-00389,1996-10-05,80.24,송천면옥
3230000-101-1996-03753,1996-09-06,14.19,다보
3230000-101-1996-04643,1996-11-15,35.88,토방
3230000-101-1996-04648,1996-11-18,171.0,작살치킨
3230000-101-1996-04656,1996-11-22,19.72,하이포그탕수육
3230000-101-1996-04667,1996-11-01,74.8,또바기볶음탕
3230000-101-1996-04682,1996-10-12,15.64,육영탕수육전문점
3230000-101-1996-04696,1996-10-24,22.94,솥뚜껑오겹살
3230000-101-1996-04719,1996-10-09,56.5,원가네칼국수
3230000-101-1996-04725,1996-09-11,139.0,잠실 신천 새마을식당
3230000-101-1996-04726,1996-09-12,50.0,멕시카나 치킨
3230000-101-1996-04733,1996-09-16,27.94,제주토방탕수육전문점
3230000-101-1996-04752,1996-09-02,88.2,비비
3230000-101-1996-04770,1996-08-10,31.96,칼라
3230000-101-1996-04775,1996-08-16,109.47,달래해장 잠실새내점
3230000-101-1996-04833,1996-06-19,24.82,치킨박사
3230000-101-1996-04841,1996-07-02,102.3,교촌치킨 올림픽공원점
3230000-101-1996-04847,1996-07-05,16.2,찜사랑
3230000-101-1996-04897,1996-04-27,65.12,우주선
3230000-101-1996-04913,1996-04-08,27.0,치킨파노라마
3230000-101-1996-04958,1996-01-25,23.04,부안
3230000-101-1996-04969,1996-02-15,54.86,다례분식
3230000-101-1996-06589,1987-12-15,70.08,풍년 닭도리탕
3230000-101-1996-07857,1996-03-04,112.07,스시 준
3230000-101-1996-07866,1996-04-01,81.09,담은갈비
3230000-101-1996-08390,1996-12-14,72.8,진도화 스튜디오
3230000-101-1996-08447,1996-10-31,129.39,밀워키
3230000-101-1996-08486,1996-07-03,84.45,에스(S)
3230000-101-1996-08491,1996-07-18,86.66,오하이요 잠실새내점
3230000-101-1996-08505,1996-04-02,176.59,클럽투
3230000-101-1996-08513,1996-01-23,72.0,아지트
