음식점ID,인허가일자,소재지면적,음식점명
3200000-101-1994-07614,1994-10-18,54.63,창영이 부추냉삼&국수집
3200000-101-1994-09435,1994-12-16,20.0,양지순천집
3200000-101-1994-10869,1994-09-06,38.61,두리랑
3200000-101-1994-10871,1994-06-29,72.6,첨지
3200000-101-1994-10872,1994-06-29,57.0,흥부보쌈
3200000-101-1995-02374,1995-12-16,20.14,미림
3200000-101-1995-02375,1995-12-16,10.0,27년전통원조순대
3200000-101-1995-02389,1995-12-26,20.14,삼촌네1호       
3200000-101-1995-02403,1995-12-16,89.1,장가게 목포
3200000-101-1995-02437,1995-11-29,60.8,순천관
3200000-101-1995-02477,1995-11-07,30.08,종로빈대떡
3200000-101-1995-02501,1995-11-02,18.0,남부순대국
3200000-101-1995-02520,1995-10-07,98.79,안동장
3200000-101-1995-02531,1995-10-17,108.0,평안도 식당 신림점 24시
3200000-101-1995-02534,1995-10-18,69.92,코지 하이포토
3200000-101-1995-02544,1995-09-28,33.72,황소곱창
3200000-101-1995-02581,1995-08-30,133.47,양평해장국
3200000-101-1995-02601,1995-07-26,19.98,호프타운
3200000-101-1995-02617,1995-07-20,121.18,성민
3200000-101-1995-02653,1995-06-30,22.8,페리카나
3200000-101-1995-02691,1995-05-04,31.39,장수닭갈비
3200000-101-1995-04357,1995-02-09,83.07,성민양꼬치
3200000-101-1995-05476,1995-03-22,39.0,용궁중화요리
3200000-101-1995-05479,1995-05-16,59.64,동보성
3200000-101-1995-06346,1995-11-17,112.04,삼용이 감자탕
3200000-101-1995-06358,1995-12-06,51.62,신의주찹쌀순대
3200000-101-1995-06378,1995-10-05,37.14,낙성(樂成)
3200000-101-1995-06389,1995-10-14,109.85,숯고기
3200000-101-1995-06390,1995-10-17,14.04,동네분식
3200000-101-1995-06394,1995-10-19,23.2,영통찌개
3200000-101-1995-06409,1995-09-29,130.11,포천이동갈비촌
3200000-101-1995-06420,1995-08-23,16.8,안성곱창
3200000-101-1995-06440,1995-07-31,83.69,돼지한마당
3200000-101-1995-06458,1995-07-07,71.54,우리설렁탕
3200000-101-1995-06466,1995-07-13,33.34,청년다방 낙성대점
3200000-101-1995-06593,1995-02-22,82.15,조마루뼈다귀
3200000-101-1995-06615,1995-02-07,119.65,서울식당
3200000-101-1995-06619,1995-02-13,19.24,소문난순대집
3200000-101-1995-06623,1995-02-17,123.07,관악세무서구내식당
3200000-101-1995-07651,1995-07-04,26.19,퇴근길
3200000-101-1995-07655,1995-07-19,47.16,우드스탁
3200000-101-1995-10101,1995-12-16,20.14,88순대
3200000-101-1996-01758,1996-12-23,22.01,땅땅치킨 신림점
3200000-101-1996-01813,1996-11-15,12.75,윤희네분식
3200000-101-1996-01828,1996-11-25,90.14,레드제플린
3200000-101-1996-01832,1996-11-07,23.73,청운장
3200000-101-1996-01907,1996-10-19,59.86,봉추찜닭
3200000-101-1996-01947,1996-09-25,53.73,청티엔
3200000-101-1996-01949,1996-08-29,18.56,남원
3200000-101-1996-01971,1996-08-29,18.56,엄마
3200000-101-1996-01972,1996-08-29,37.25,306호 삼촌네
3200000-101-1996-01985,1996-08-29,12.56,미자
3200000-101-1996-01986,1996-08-29,18.56,일미순대
3200000-101-1996-01994,1996-08-29,18.56,순창
3200000-101-1996-02017,1996-08-29,268.0,신림동또순이원조순대
3200000-101-1996-02027,1996-08-29,18.56,호남집
3200000-101-1996-02045,1996-08-29,18.56,별장
3200000-101-1996-02056,1996-08-07,30.75,마포식당
3200000-101-1996-02120,1996-07-01,184.87,애니&바니
3200000-101-1996-02136,1996-06-20,59.2,얼큰수제비해물칼국수
3200000-101-1996-02150,1996-06-25,194.0,할리스 신림역점
3200000-101-1996-02160,1996-06-10,26.7,칸꼬시
3200000-101-1996-02174,1996-05-21,13.55,해돋이
3200000-101-1996-02178,1996-05-25,85.8,유천칡냉면
3200000-101-1996-02260,1996-04-02,24.64,이대감명품막창
3200000-101-1996-02281,1996-03-19,20.16,한마음스넥
3200000-101-1996-02304,1996-02-26,181.5,신림춘천집 본점
3200000-101-1996-02324,1996-02-09,113.65,천막집 신림점
3200000-101-1996-04215,1996-02-08,1924.11,런던부페
3200000-101-1996-04294,1996-12-26,30.6,황칠가
3200000-101-1996-04547,1996-08-27,83.85,참이맛감자탕
3200000-101-1996-04580,1996-05-01,75.23,양궈푸마라탕 서울대입구점
3200000-101-1996-04597,1996-04-18,246.4,할리스커피
3200000-101-1996-06068,1996-12-27,80.0,병천가마솥순대국
3200000-101-1996-06099,1996-12-21,61.38,청국장과보리밥
3200000-101-1996-06106,1996-11-08,98.93,비타민 수산 세꼬시
3200000-101-1996-06123,1996-10-24,68.54,김명자굴국밥
3200000-101-1996-06168,1996-08-24,29.1,고향집
3200000-101-1996-06193,1996-09-02,52.12,소문난뼈해장국
3200000-101-1996-06220,1996-06-19,66.57,장수
3200000-101-1996-06224,1996-06-20,87.77,장추추어탕
3200000-101-1996-06232,1996-05-16,307.57,영원참숯갈비
3200000-101-1996-06258,1996-05-02,29.76,족발&미스터보쌈5379 낙성대점
3200000-101-1996-06274,1996-03-19,24.18,김밥천국
3200000-101-1996-06281,1996-03-28,22.07,흥부네돈돼지
3200000-101-1996-06282,1996-04-04,82.5,오장동흥남집
3200000-101-1996-06296,1996-02-28,26.88,종로빈대떡
3200000-101-1996-06311,1996-01-03,42.61,토담
3200000-101-1996-09906,1996-08-09,25.49,퓨전분식
3200000-101-1996-10069,1996-08-29,20.6,시네마
3200000-101-1996-10191,1996-02-05,20.14,이모네
3200000-101-1996-10223,1996-04-19,35.0,와돈
3200000-101-1996-10967,1996-12-31,89.1,후포리
3200000-101-1997-01382,1997-10-29,79.81,킹스크로스
3200000-101-1997-01398,1997-10-16,29.0,만두와김밥
3200000-101-1997-01399,1997-10-16,110.2,우리지금만나
3200000-101-1997-01408,1997-09-19,73.4,거목쟁반짜장
3200000-101-1997-01421,1997-09-26,102.61,고기 9282
3200000-101-1997-01429,1997-08-29,23.04,혜성식당
3200000-101-1997-01533,1997-06-20,86.0,나인온스(낙성대점)
3200000-101-1997-01542,1997-06-24,41.9,BBQ 청룡점
3200000-101-1997-01552,1997-05-31,26.17,원조소문난순대국
3200000-101-1997-01561,1997-06-09,28.64,유쾌한 쏘맥
3200000-101-1997-01578,1997-05-24,15.6,군산집포차
3200000-101-1997-01617,1997-04-25,83.01,장수촌
3200000-101-1997-01618,1997-04-25,20.88,전설의옛날통닭 구로디지털점
3200000-101-1997-01679,1997-03-14,7.08,명희네분식
3200000-101-1997-01698,1997-02-27,42.98,준이네분식
3200000-101-1997-01747,1997-01-14,130.92,사당역포차
3200000-101-1997-01748,1997-01-17,28.98,김밥나라
3200000-101-1997-05894,1997-11-11,96.16,황토방
3200000-101-1997-05899,1997-11-19,23.65,전주식당
3200000-101-1997-05900,1997-11-19,111.59,남원추어탕
3200000-101-1997-05906,1997-11-24,148.88,장항복아구전문
3200000-101-1997-05919,1997-10-31,129.62,캔팩토리 본점
3200000-101-1997-05932,1997-10-01,23.2,해남식당
3200000-101-1997-05938,1997-10-07,55.13,목포회센타
3200000-101-1997-05948,1997-10-23,459.5,참배나무골 
3200000-101-1997-05965,1997-09-23,79.2,달인족발
3200000-101-1997-06015,1997-05-20,220.0,광시생고기
3200000-101-1997-06045,1997-04-24,132.84,가마솥
3200000-101-1997-06066,1997-03-18,40.01,갯바위
3200000-101-1997-06081,1997-01-14,45.0,구울락
3200000-101-1997-09385,1997-11-19,125.4,로향
3200000-101-1997-09743,1997-03-21,152.6,장수촌
3200000-101-1997-11034,1997-09-03,60.22,화도
3200000-101-1998-00876,1998-12-07,16.0,모두랑만두
3200000-101-1998-00892,1998-11-18,30.02,고래호프
3200000-101-1998-00905,1998-11-27,220.46,지미존스 신림역점
3200000-101-1998-00940,1998-10-20,21.62,해물포차
3200000-101-1998-01012,1998-08-01,23.1,신곱돌이
3200000-101-1998-01048,1998-07-30,88.3,파피
3200000-101-1998-01053,1998-07-02,46.94,지푸라기
3200000-101-1998-01132,1998-05-08,121.97,금별 맥주
3200000-101-1998-01219,1998-03-19,52.82,어느멋진날
3200000-101-1998-01231,1998-03-03,79.82,맘스터치 서울대입구역점
3200000-101-1998-01246,1998-01-15,39.15,콘서트
3200000-101-1998-01286,1998-01-12,63.19,aran(아란)
3200000-101-1998-04285,1998-04-07,72.25,토담골
3200000-101-1998-04461,1998-08-22,25.92,스윗보울
3200000-101-1998-05421,1998-07-06,36.0,북청
3200000-101-1998-05715,1998-11-25,78.25,구이가 신림점
3200000-101-1998-05724,1998-12-10,62.16,1번 출구
3200000-101-1998-05733,1998-09-12,99.0,연탄초벌구이집
3200000-101-1998-05736,1998-09-15,21.3,목포홍탁
3200000-101-1998-05760,1998-08-01,210.62,풍년집본가
3200000-101-1998-05821,1998-04-28,61.05,감자옹심이 메밀칼국수
3200000-101-1998-07515,1998-12-17,25.9,두산호프
3200000-101-1998-07732,1998-12-07,79.05,참이맛감자탕
3200000-101-1998-09999,1998-12-26,101.4,시선 신림점
3200000-101-1998-10001,1998-12-28,46.86,옥천민물매운탕
3200000-101-1998-10023,1998-12-22,68.59,훈이네해장국
3200000-101-1998-10028,1998-12-24,37.08,장터생고기
3200000-101-1998-10228,1998-09-21,48.34,수라간
3200000-101-1999-00691,1999-03-17,56.53,성보장
3200000-101-1999-00694,1999-02-25,48.16,태양수산
3200000-101-1999-00787,1999-02-09,170.34,황칠나라 풍년옥
3200000-101-1999-00983,1999-02-23,49.29,제주토종흑돼지1
3200000-101-1999-01106,1999-03-10,25.3,비타김밥
3200000-101-1999-02383,1999-01-08,20.14,삼촌네
3200000-101-1999-02757,1999-02-20,66.0,육회바른연어 낙성대점
3200000-101-1999-02797,1999-12-22,146.6,춘원식당
3200000-101-1999-03275,1999-03-11,26.21,영동골뱅이
3200000-101-1999-03755,1999-12-27,29.37,안주마을
3200000-101-1999-03901,1999-12-21,31.45,신세대순대
3200000-101-1999-04423,1999-02-26,21.7,삼오집
3200000-101-1999-05591,1999-02-25,113.76,만리장성
3200000-101-1999-06778,1999-12-04,68.49,한양갈비
3200000-101-1999-07609,1999-11-26,76.47,모베터 블루스
3200000-101-1999-09246,1999-12-17,23.26,페리카나치킨
