음식점ID,인허가일자,소재지면적,음식점명
3240000-101-1992-08020,1992-06-10,8.11,민속김밥
3240000-101-1992-08043,1992-05-02,29.7,상추
3240000-101-1992-08355,1992-09-18,24.13,아우네 포장마차
3240000-101-1992-08400,1992-04-18,25.04,일미손칼국수
3240000-101-1992-08717,1992-10-15,23.1,코끼리한식분식
3240000-101-1992-09076,1992-04-18,71.3,영춘똥꼬닭발
3240000-101-1993-01789,1993-02-22,91.7,서울순대국
3240000-101-1993-02379,1993-03-03,31.88,돌삼겹식당
3240000-101-1993-02473,1993-06-17,35.0,장미
3240000-101-1993-02845,1993-04-20,188.19,마포집
3240000-101-1993-03295,1993-11-13,51.4,치맛살집
3240000-101-1993-03360,1993-10-23,92.87,빈스테라스
3240000-101-1993-03381,1993-10-02,27.71,국물닭발
3240000-101-1993-03385,1993-10-05,51.37,가마솥밥명품 추어탕
3240000-101-1993-03420,1993-09-21,25.87,남도1번지
3240000-101-1993-03443,1993-09-18,23.1,경이주유소
3240000-101-1993-03502,1993-08-10,148.5,어매집
3240000-101-1993-03518,1993-07-28,39.79,아바이순대
3240000-101-1993-07811,1993-04-26,26.3,투다리
3240000-101-1993-08008,1993-07-03,48.0,김가네김밥
3240000-101-1993-08047,1993-06-02,139.0,역전할머니맥주 둔촌점
3240000-101-1993-08530,1993-05-12,96.06,이한진숙성회
3240000-101-1993-09086,1993-05-08,41.39,쭈꾸쭈꾸쭈꾸미
3240000-101-1993-09561,1993-12-16,95.75,백두감자탕
3240000-101-1993-09592,1993-11-25,31.2,멕시칸치킨
3240000-101-1993-09625,1993-10-30,20.1,우모리국밥
3240000-101-1993-09667,1993-10-14,29.44,치킨갑
3240000-101-1993-09780,1993-08-09,32.39,팡팡양꼬치
3240000-101-1993-09812,1993-07-21,91.96,고덕칡냉면
3240000-101-1993-11210,1993-06-12,136.48,옛날소머리국밥집
3240000-101-1994-00399,1994-03-15,75.24,뚝배기솥뚜껑삼겹살
3240000-101-1994-00563,1994-12-09,50.0,용해원
3240000-101-1994-00731,1994-04-25,49.0,북경반점
3240000-101-1994-01721,1994-12-23,29.37,투다리 길1점
3240000-101-1994-01734,1994-12-06,36.33,마츄피츄
3240000-101-1994-01839,1994-09-23,93.45,치어스(성내점)
3240000-101-1994-01840,1994-09-24,56.55,종가집식당
3240000-101-1994-02104,1994-07-16,23.22,고덕산장
3240000-101-1994-03135,1994-04-21,56.25,강동일식
3240000-101-1994-03138,1994-04-22,99.0,옛날손짜장
3240000-101-1994-03191,1994-03-15,31.35,투다리암사역점
3240000-101-1994-03223,1994-01-28,53.91,찹쌀 순대 만드는 집
3240000-101-1994-03242,1994-01-13,74.58,YH푸드
3240000-101-1994-07751,1994-12-01,15.4,공수간
3240000-101-1994-07759,1994-12-03,94.0,피자헛 성내본점
3240000-101-1994-07779,1994-11-26,24.12,수라냉면
3240000-101-1994-07844,1994-10-31,20.35,순대국집
3240000-101-1994-07882,1994-10-21,37.1,귀한족발 천호점
3240000-101-1994-07905,1994-09-26,33.7,털보네분식
3240000-101-1994-07952,1994-09-13,35.4,하림맥시칸 천호점
3240000-101-1994-07985,1994-08-24,74.31,다미가
3240000-101-1994-08010,1994-08-16,52.8,서강추어탕
3240000-101-1994-08012,1994-08-17,31.02,쏘닭
3240000-101-1994-08795,1994-07-02,26.4,푸라닭 고덕점
3240000-101-1994-09347,1994-04-21,24.5,벨치킨
3240000-101-1994-09361,1994-04-14,41.57,평양만두집
3240000-101-1994-09391,1994-04-11,42.9,맥시칸치킨 강동점
3240000-101-1994-09492,1994-01-13,75.09,코시 길동점
3240000-101-1994-09497,1994-01-18,25.0,마루호프
3240000-101-1994-09529,1994-01-04,40.55,박대박조개찜
3240000-101-1994-09829,1994-10-26,39.6,더킹하우스
3240000-101-1994-10002,1994-06-04,164.43,할머니 추어탕
3240000-101-1994-10028,1994-01-31,99.0,청해진
3240000-101-1994-10031,1994-03-05,31.35,별미천국
3240000-101-1994-10402,1994-07-25,132.06,미스터피자명일점
3240000-101-1995-00545,1995-12-15,48.64,현대식당
3240000-101-1995-01479,1995-09-25,96.61,윤가네대박갈비
3240000-101-1995-01506,1995-09-02,61.2,풍년상회
3240000-101-1995-01519,1995-07-18,110.94,마장동고기집 길동역점
3240000-101-1995-01527,1995-07-28,161.13,장수촌 풍천장어
3240000-101-1995-01530,1995-08-02,97.89,다경
3240000-101-1995-01540,1995-06-16,60.06,메밀촌
3240000-101-1995-01585,1995-04-27,79.34,어전
3240000-101-1995-01646,1995-02-21,52.03,마시께
3240000-101-1995-01655,1995-03-04,87.73,남원명가추어탕
3240000-101-1995-07260,1995-11-15,44.03,연탄아저씨
3240000-101-1995-07281,1995-11-03,20.87,여주순대국감자탕
3240000-101-1995-07301,1995-10-21,29.82,혜성종합분식
3240000-101-1995-07323,1995-10-12,66.0,유경생고기식당
3240000-101-1995-07328,1995-10-17,174.0,큰마루
3240000-101-1995-07354,1995-10-09,68.56,누구나홀딱반한닭 명일점
3240000-101-1995-07358,1995-09-18,65.76,라운펍
3240000-101-1995-07399,1995-08-17,60.0,생활맥주
3240000-101-1995-07425,1995-08-08,81.72,교촌치킨 성내점
3240000-101-1995-07426,1995-08-08,45.0,투다리
3240000-101-1995-07449,1995-07-24,30.8,시골집
3240000-101-1995-07480,1995-06-10,42.9,청해수사
3240000-101-1995-07542,1995-05-01,44.08,나주식당
3240000-101-1995-07597,1995-04-20,91.09,육촌식당
3240000-101-1995-07600,1995-03-30,29.94,조가네숯불삼겹살
3240000-101-1995-07666,1995-02-28,31.74,찜당한해물
3240000-101-1995-07677,1995-03-04,46.64,도니족발 강동점
3240000-101-1995-09927,1995-01-11,48.64,최가네 참숯생고기
3240000-101-1995-10151,1995-06-26,22.08,올인
3240000-101-1995-12091,1995-03-27,60.0,안가네 등갈비
3240000-101-1996-00510,1996-04-12,24.18,빈궁
3240000-101-1996-01239,1996-11-15,73.33,성내각
3240000-101-1996-01269,1996-11-06,43.87,천호양푼탕
3240000-101-1996-01281,1996-09-20,47.03,"(암사골)엄나무닭,옻닭 본가"
3240000-101-1996-01292,1996-10-11,100.26,우리콩손두부
3240000-101-1996-01318,1996-07-05,31.85,노가리&꼬치
3240000-101-1996-01325,1996-07-13,120.29,그랑카페
3240000-101-1996-01393,1996-04-16,35.87,자매식당
3240000-101-1996-05836,1996-10-07,136.05,동북양꼬치
3240000-101-1996-06859,1996-10-28,26.6,투다리
3240000-101-1996-06871,1996-09-21,36.05,인디안숯불바베큐
3240000-101-1996-06877,1996-10-01,162.72,서역기행
