음식점ID,인허가일자,소재지면적,음식점명
3130000-101-1995-00410,1995-11-10,90.07,황톳길
3130000-101-1995-00413,1995-12-08,50.16,별치킨
3130000-101-1995-00489,1995-05-13,33.28,스마일호프
3130000-101-1995-00494,1995-12-13,98.91,이선생 곱도리탕
3130000-101-1995-00528,1995-05-25,35.91,굴다리식당
3130000-101-1995-00577,1995-03-02,22.0,심심치즈케이크
3130000-101-1995-00650,1995-09-28,27.83,모로미쿠시
3130000-101-1995-00656,1995-08-25,147.54,김태완스시 마포본점
3130000-101-1995-00659,1995-09-21,25.55,다락
3130000-101-1995-00661,1995-12-08,42.92,마포큰손해물탕찜
3130000-101-1995-01465,1995-10-13,66.16,천이오겹살 합정본점
3130000-101-1995-01837,1995-03-29,69.12,센토브(SCENTOF)커피
3130000-101-1995-01908,1995-05-16,39.3,망원부자부대찌개
3130000-101-1995-01971,1995-09-28,44.87,연:덮
3130000-101-1995-02698,1995-09-27,183.59,1883
3130000-101-1995-02762,1995-09-19,135.84,라이브필
3130000-101-1995-03119,1995-05-06,212.97,홍원
3130000-101-1995-03131,1995-07-05,99.07,별밤
3130000-101-1995-03146,1995-11-28,272.49,에이스
3130000-101-1995-03147,1995-11-28,78.25,재미난조각가
3130000-101-1995-03401,1995-11-24,66.11,왕가밀
3130000-101-1995-03420,1995-10-16,26.65,참식당
3130000-101-1995-03433,1995-07-11,28.24,명가통닭
3130000-101-1995-03716,1995-02-15,14.63,카라
3130000-101-1995-03801,1995-06-08,19.76,사또양념치킨
3130000-101-1995-03944,1995-09-19,23.8,오뎅촌
3130000-101-1995-04424,1995-07-31,26.52,서강순대국
3130000-101-1995-04632,1995-09-18,128.13,홍대 닭갈비
3130000-101-1995-04637,1995-10-31,100.56,별별푸드
3130000-101-1995-04639,1995-11-06,22.42,하회마을
3130000-101-1995-04641,1995-11-08,110.96,헤이티키(Hei-Tiki)
3130000-101-1995-04860,1995-10-14,23.63,럭키스트라이크
3130000-101-1995-04978,1995-02-13,31.48,육값하네
3130000-101-1995-05341,1995-07-25,34.13,우리집양념통닭
3130000-101-1995-06650,1995-11-22,51.39,남원골추어탕
3130000-101-1995-06678,1995-11-01,26.7,비비큐홍대역점
3130000-101-1995-06718,1995-05-12,87.17,쇼킹
