음식점ID,인허가일자,소재지면적,음식점명
3190000-101-1994-06584,1994-11-19,70.62,삼락
3190000-101-1994-06688,1994-07-25,117.27,미소가(이수점)
3190000-101-1994-06810,1994-06-25,23.1,신백합불고기
3190000-101-1994-06833,1994-06-20,54.51,대성옥
3190000-101-1994-07040,1994-10-27,446.0,애플하우스분식
3190000-101-1995-03242,1995-10-19,28.21,밀알분식
3190000-101-1995-03247,1995-10-24,68.05,담소소사골순대 노량진점
3190000-101-1995-03250,1995-11-01,105.88,내가찜한닭
3190000-101-1995-03251,1995-11-03,50.01,지연호프
3190000-101-1995-03258,1995-11-17,18.32,안방
3190000-101-1995-03280,1995-10-19,25.16,진미분식
3190000-101-1995-03323,1995-07-24,38.31,해량
3190000-101-1995-03327,1995-07-27,60.33,낙지한마리수제비
3190000-101-1995-03351,1995-07-06,18.6,온씨닭집
3190000-101-1995-03354,1995-07-12,21.44,전성시대
3190000-101-1995-03373,1995-04-21,45.77,화성하우스
3190000-101-1995-03397,1995-04-03,57.2,족발슈퍼(상도점)
3190000-101-1995-03417,1995-02-25,21.0,이도령치킨호프
3190000-101-1995-04356,1995-03-25,46.0,남도식당
3190000-101-1995-04360,1995-06-15,60.59,영광횟집
3190000-101-1995-04364,1995-07-21,59.29,주주총회
3190000-101-1995-04851,1995-10-13,60.05,레 헤베흐(les reveurs)
3190000-101-1995-04873,1995-07-20,194.0,주식회사 약초마을
3190000-101-1995-04904,1995-05-10,41.25,한상도
3190000-101-1995-04921,1995-02-08,81.4,아마르
3190000-101-1995-06320,1995-01-09,62.01,생생집
3190000-101-1995-06344,1995-12-14,160.28,훈장골
3190000-101-1995-06346,1995-12-18,76.0,남원추어탕
3190000-101-1995-06360,1995-11-14,52.63,김밥천국
3190000-101-1995-06363,1995-11-17,28.99,록갈비
3190000-101-1995-06425,1995-05-27,84.94,79대포 서울장승배기점
3190000-101-1995-06437,1995-06-10,77.04,노랑통닭 노량진점
3190000-101-1995-06440,1995-06-16,82.72,대패상회
3190000-101-1995-06451,1995-05-02,29.92,영은
3190000-101-1995-06493,1995-02-22,61.71,유정쌈밥
3190000-101-1995-06495,1995-02-23,54.03,콘크리트
3190000-101-1995-06496,1995-02-23,59.3,부엉이산장 이수역점
3190000-101-1995-06509,1995-01-17,62.58,호우양꼬치
3190000-101-1995-06979,1995-12-06,30.8,김밥사랑
3190000-101-1995-07129,1995-05-09,134.52,우미경
3190000-101-1996-02297,1996-04-01,25.2,닭볶음탕전문맛짱약수터점
3190000-101-1996-03052,1996-12-06,13.44,바우네순대
3190000-101-1996-03131,1996-07-30,47.84,공만치킨 사당점
3190000-101-1996-03153,1996-06-22,24.59,카페톡
3190000-101-1996-03188,1996-03-14,39.96,긴자료코(사당점)
3190000-101-1996-03189,1996-03-22,43.44,BBQ치킨
3190000-101-1996-04733,1996-11-06,51.48,오늘도 수고했어
3190000-101-1996-04780,1996-08-09,78.24,하선생
3190000-101-1996-04846,1996-01-17,84.55,남강 장어촌
3190000-101-1996-05047,1996-05-01,26.9,이쉐프
3190000-101-1996-05353,1996-04-30,43.2,중국성
3190000-101-1996-05354,1996-05-13,48.91,라홍방 마라탕 보라매공원점
3190000-101-1996-06118,1996-12-09,202.4,택이네 조개전골 대방점
3190000-101-1996-06125,1996-12-19,34.8,소반
3190000-101-1996-06134,1996-12-24,34.04,대원
3190000-101-1996-06137,1996-11-06,61.28,명성식당
3190000-101-1996-06171,1996-10-26,57.46,이자카야 우규 이수역점
3190000-101-1996-06179,1996-09-12,71.21,성민양꼬치
3190000-101-1996-06191,1996-09-25,151.0,남원추어탕
3190000-101-1996-06201,1996-08-08,63.65,충청삼겹 이수점
3190000-101-1996-06205,1996-08-17,141.14,족발야시장 노량진점
3190000-101-1996-06214,1996-09-05,35.69,주현닭한마리
3190000-101-1996-06237,1996-06-05,60.77,교촌치킨 신대방삼거리점
3190000-101-1996-06244,1996-06-10,26.4,수목식당
3190000-101-1996-06253,1996-06-21,36.8,노들식당
3190000-101-1996-06286,1996-04-24,79.8,LP음악카페쎄시봉
3190000-101-1996-06293,1996-01-22,66.65,오리촌
3190000-101-1996-06303,1996-02-28,24.75,남성집
3190000-101-1996-06956,1996-08-08,48.64,사천성
3190000-101-1996-07023,1996-02-26,46.85,곱창스토브(stove)
3190000-101-1997-02241,1997-07-01,20.2,박가네 솥뚜껑 전집
3190000-101-1997-02269,1997-01-08,32.64,짱구슈퍼(사당점)
3190000-101-1997-02877,1997-12-12,23.56,명일칼국수
3190000-101-1997-02880,1997-12-16,14.04,맘스터치
3190000-101-1997-02896,1997-10-28,21.65,대박김치찌개
3190000-101-1997-02909,1997-10-18,24.12,건영한식
3190000-101-1997-02923,1997-10-07,26.33,아비꼬 이수점
3190000-101-1997-02959,1997-07-23,30.38,고려왕족발
3190000-101-1997-02975,1997-06-11,21.66,또와분식
3190000-101-1997-03003,1997-05-23,29.4,숯불닭바베큐
3190000-101-1997-04401,1993-12-09,63.54,동대문곱창
3190000-101-1997-04606,1997-11-04,77.55,스팅(Sting)
3190000-101-1997-04617,1997-11-27,33.0,개성집
3190000-101-1997-04632,1997-10-14,55.07,김밥천국 중앙대점
3190000-101-1997-04718,1997-01-09,78.85,동래해물파전
3190000-101-1997-05336,1997-04-03,42.56,자금성
3190000-101-1997-05859,1997-12-26,28.8,맥반석조개구이
3190000-101-1997-05866,1997-01-05,126.14,올레요 회센터
3190000-101-1997-05880,1997-12-10,40.06,우가촌
3190000-101-1997-05902,1997-11-17,29.7,원조마포갈비
3190000-101-1997-05909,1997-10-06,47.88,오후홍콩
3190000-101-1997-05912,1997-10-13,40.58,중국성
3190000-101-1997-05931,1997-09-06,63.6,동해해물탕
3190000-101-1997-05937,1997-09-19,19.88,자매빈대떡
3190000-101-1997-05938,1997-09-22,105.4,사당24시감자탕
3190000-101-1997-05966,1997-07-10,57.55,무등산장
3190000-101-1997-05967,1997-07-12,19.72,이고집 쭈꾸미
3190000-101-1997-05974,1997-07-18,43.47,마포최대포숯불갈매기
3190000-101-1997-05982,1997-07-31,24.12,손칼국수
3190000-101-1997-05983,1997-06-13,28.0,바지락손칼국수
3190000-101-1997-05989,1997-06-28,83.87,이디야 커피 중앙대점
3190000-101-1997-06016,1997-06-12,25.68,장원분식
3190000-101-1997-06032,1997-05-12,20.0,도시락촌
3190000-101-1997-06039,1997-03-31,69.45,맷돌이야기
3190000-101-1997-06046,1997-04-08,56.16,진성참숯불갈비
3190000-101-1997-06055,1997-04-21,76.1,희락골
3190000-101-1997-06058,1997-03-11,71.8,부리또집(BURRITO ZIP)
3190000-101-1997-06066,1997-03-21,19.0,나눔
3190000-101-1997-06079,1997-02-17,55.28,홍어집
3190000-101-1997-06080,1997-02-17,28.22,상도해물찜.동태찜
3190000-101-1997-06090,1997-03-03,30.24,양지식당
3190000-101-1997-06097,1997-01-07,83.83,오리미가
3190000-101-1997-06368,1997-04-21,17.17,한솥
3190000-101-1997-06863,1997-05-12,43.5,배밭골
3190000-101-1997-07121,1997-07-16,82.0,범돈
3190000-101-1998-00791,1998-12-30,69.93,무쇠김치삼겹
3190000-101-1998-01895,1998-03-04,323.37,버거킹 노량진점
3190000-101-1998-02202,1998-06-17,23.43,오래오래 칼국수
3190000-101-1998-02729,1998-10-23,54.26,신의주찹쌀순대
3190000-101-1998-02739,1998-11-09,178.0,명갈비
3190000-101-1998-02793,1998-07-25,34.17,한국밥
3190000-101-1998-02794,1998-07-28,33.0,네네치킨 상도1점
3190000-101-1998-02829,1998-04-25,21.09,상도실내포장마차
3190000-101-1998-02855,1998-07-01,179.8,울엄마쌈밥
3190000-101-1998-04488,1998-10-28,18.2,환타지
3190000-101-1998-04506,1998-08-28,46.66,산바다집
3190000-101-1998-04548,1998-04-13,36.3,스시로로
3190000-101-1998-04556,1998-05-08,21.0,콘서트
3190000-101-1998-05316,1998-05-12,709.29,희래등
3190000-101-1998-05663,1998-11-30,33.7,흑산도홍어
3190000-101-1998-05693,1998-11-12,44.68,깡통
3190000-101-1998-05698,1998-11-14,56.73,논고을
3190000-101-1998-05707,1998-09-25,25.76,뚱보집
3190000-101-1998-05709,1998-09-26,39.86,새벽촌
3190000-101-1998-05734,1998-09-04,64.75,팔팔해물탕
3190000-101-1998-05743,1998-07-16,318.85,조선화로집 상도역점
3190000-101-1998-05753,1998-08-06,33.66,마포주먹고기
3190000-101-1998-05757,1998-08-11,50.59,면식주행
3190000-101-1998-05770,1998-06-20,132.48,예가 숯불갈비
3190000-101-1998-05772,1998-06-25,67.13,신대방빨강떡볶이
3190000-101-1998-05773,1998-06-26,46.73,두꺼비부대찌게
3190000-101-1998-05777,1998-07-09,20.35,액션커피(ACTION COFFEE)
3190000-101-1998-05780,1998-05-19,57.0,가성비
3190000-101-1998-05783,1998-05-30,81.75,장원식당
3190000-101-1998-05803,1998-04-23,43.74,골목식당
3190000-101-1998-05818,1998-03-19,45.0,서울회관
3190000-101-1998-05847,1998-03-11,19.09,성원칼국수
3190000-101-1998-05850,1998-03-14,24.48,유미식당
3190000-101-1998-05851,1998-03-14,73.0,국시방
3190000-101-1998-05865,1998-01-05,47.14,해뜨는집
3190000-101-1998-06924,1998-09-15,29.72,우리집
3190000-101-1999-00258,1999-10-23,23.04,종로빈대떡
3190000-101-1999-00412,1999-10-23,28.0,라이스&포테이토
3190000-101-1999-00508,1999-10-22,12.65,처음
3190000-101-1999-00606,1999-10-15,46.5,지리산흑돼지
3190000-101-1999-00738,1999-01-07,42.33,호남숯불갈비
3190000-101-1999-00776,1999-01-04,1391.25,플로렌스 파티하우스 보라매신림역점
3190000-101-1999-03487,1999-10-25,48.48,화탄 숯불우대갈비
3190000-101-1999-04560,1999-10-20,37.5,스시와
3190000-101-1999-05424,1999-10-29,62.88,남경
3190000-101-1999-06750,1999-10-11,26.36,재일
3190000-101-1999-06954,1999-02-08,19.61,대천분식
3190000-101-1999-06976,1999-03-06,64.87,족발의발견
3190000-101-1999-06987,1999-03-11,51.97,별미 냉삼
3190000-101-1999-07094,1999-04-01,139.74,장터식당
3190000-101-1999-07095,1999-04-01,38.76,체키
3190000-101-1999-07113,1999-04-15,24.79,피자스쿨(동작구청점)
3190000-101-1999-07125,1999-10-29,112.1,이태리로간고등어
3190000-101-1999-07131,1999-04-21,170.88,전주전집
3190000-101-1999-07142,1999-04-24,83.16,할매순대국
