음식점ID,인허가일자,소재지면적,음식점명
3160000-101-2018-00065,2018-03-19,65.79,청양꼬치
3160000-101-2018-00067,2018-03-20,63.29,비어호프
3160000-101-2018-00072,2018-03-22,34.0,기봉이김밥
3160000-101-2018-00074,2018-03-23,83.25,백년갈비2
3160000-101-2018-00075,2018-03-26,106.4,별난아재맥주 서울구로점
3160000-101-2018-00077,2018-03-27,110.0,남원골 추어탕
3160000-101-2018-00080,2018-03-27,9.9,라이트닝커피
3160000-101-2018-00081,2018-03-28,57.57,수현호프
3160000-101-2018-00085,2018-04-02,50.0,신사부짬뽕
3160000-101-2018-00091,2018-04-04,28.05,오비스트로
3160000-101-2018-00092,2018-04-05,50.86,윙크
3160000-101-2018-00094,2018-04-06,42.97,연변호프
3160000-101-2018-00095,2018-04-06,27.0,백억커피 개봉점
3160000-101-2018-00098,2018-04-09,46.2,미미커피호프
3160000-101-2018-00099,2018-04-10,156.4,참토우 정육식당
3160000-101-2018-00101,2018-04-11,28.66,밀탕먹고 밀땅하자
3160000-101-2018-00106,2018-04-16,22.0,본죽&비빔밥 고척동양대점
3160000-101-2018-00107,2018-04-16,60.0,크래들 양꼬치
3160000-101-2018-00108,2018-04-16,61.2,Daily맥주
3160000-101-2018-00111,2018-04-17,69.3,여수식당
3160000-101-2018-00112,2018-04-17,75.0,시골밥상
3160000-101-2018-00114,2018-04-19,85.62,장터순대국 감자탕
3160000-101-2018-00115,2018-04-20,58.98,오부장치킨 오류역점
3160000-101-2018-00116,2018-04-20,88.64,해누리회마을
3160000-101-2018-00118,2018-04-24,47.27,동명
3160000-101-2018-00119,2018-04-26,63.42,석쇳집
3160000-101-2018-00121,2018-04-27,140.69,전라도 밥상
3160000-101-2018-00122,2018-05-01,75.0,정가네사철탕2
3160000-101-2018-00123,2018-05-02,71.57,우리들호프
3160000-101-2018-00130,2018-05-11,23.0,진달래면식
3160000-101-2018-00134,2018-05-14,90.0,크랩프트
3160000-101-2018-00136,2018-05-15,43.0,여기서 한잔
3160000-101-2018-00137,2018-05-15,103.8,세민
3160000-101-2018-00138,2018-05-17,239.81,종가 대박집
3160000-101-2018-00143,2018-05-23,40.32,아리랑호프
3160000-101-2018-00144,2018-05-23,38.0,진 쭈꾸미
3160000-101-2018-00145,2018-05-24,27.0,보스참치 개봉점
3160000-101-2018-00146,2018-05-25,46.0,대박고깃집
3160000-101-2018-00150,2018-05-30,142.14,이태리부대찌개(구로점)
3160000-101-2018-00152,2018-06-04,66.0,할매순대국
3160000-101-2018-00153,2018-06-04,39.0,복댕이 주먹고기
3160000-101-2018-00154,2018-06-05,54.9,공릉동 멸치국수
3160000-101-2018-00155,2018-06-07,139.45,박태복구이구이&포차
3160000-101-2018-00159,2018-06-11,52.79,불통뽈
3160000-101-2018-00162,2018-06-12,31.14,옛고을
3160000-101-2018-00167,2018-06-19,57.49,진한순대국&못난이곱창
3160000-101-2018-00177,2018-06-29,137.77,백년갈비
3160000-101-2018-00181,2018-07-05,115.18,구로영양족발
3160000-101-2018-00183,2018-07-09,47.95,연변풍미냉면
3160000-101-2018-00185,2018-07-09,11.0,가마치옛날통닭
3160000-101-2018-00188,2018-07-10,42.85,왕돈까스&왕냉면 구로구청점
3160000-101-2018-00190,2018-07-12,93.02,양은이네 동태탕보쌈냉면 개봉역점
3160000-101-2018-00195,2018-07-19,57.72,우리집
3160000-101-2018-00196,2018-07-20,165.0,추노 동네구내식당
