음식점ID,인허가일자,소재지면적,음식점명
3180000-101-1985-08072,1985-07-26,502.56,백리향(BAEKNIHYANG)
3180000-101-1985-09268,1985-01-23,25.06,이씨네
3180000-101-1985-09501,1985-06-24,266.96,예성푸드써비스
3180000-101-1985-09781,1985-04-20,45.85,명가생선구이
3180000-101-1985-09992,1985-12-20,15.33,민이집
3180000-101-1985-10172,1985-04-15,27.33,가본집
3180000-101-1985-10206,1985-05-13,187.25,고릴라쉐프
3180000-101-1985-10332,1985-08-30,18.81,위쿠
3180000-101-1985-10349,1985-11-12,52.53,삼촌숯불곱창
3180000-101-1985-10382,1985-12-26,32.64,일일 수작 영등포점
3180000-101-1985-10511,1985-12-18,39.54,장군주먹고기
3180000-101-1985-10558,1985-03-13,31.53,고향이야기
3180000-101-1985-10570,1985-11-08,14.54,자매식당
3180000-101-1985-10751,1985-01-18,68.51,여의루
3180000-101-1985-10790,1985-07-02,47.45,고려정
3180000-101-1985-11186,1985-04-11,106.22,원당감자탕
3180000-101-1985-11283,1985-05-31,67.8,미전
3180000-101-1985-11362,1985-11-06,158.42,여의도양지탕
3180000-101-1985-11598,1985-07-04,181.24,기소야여의도점
3180000-101-1985-11698,1985-11-07,67.39,구이찌정육식당
3180000-101-1985-11775,1985-02-18,145.0,당산곱창
3180000-101-1985-11825,1985-10-19,53.12,궁
3180000-101-1986-04751,1986-11-13,19.32,즉석옛날우동짜장
3180000-101-1986-05021,1986-05-08,85.95,아반티신강양꼬치
3180000-101-1986-05173,1986-11-20,51.0,몽이네
3180000-101-1986-05176,1986-10-29,65.28,여의도식당
3180000-101-1986-05292,1986-05-21,43.74,사랑채
3180000-101-1986-06020,1986-07-24,54.0,남도식당
3180000-101-1986-06382,1986-10-18,104.79,본도시락동여의도점(야베스)
3180000-101-1986-06398,1986-10-14,129.97,생태명가
3180000-101-1986-06414,1986-07-28,24.62,흑돼지생고기
3180000-101-1986-07286,1986-10-25,60.34,부산낙지골
3180000-101-1986-07840,1986-10-16,55.44,오븐마루
3180000-101-1986-08031,1986-03-11,47.95,한신장
3180000-101-1986-09273,1986-12-09,38.42,전주식당
3180000-101-1986-10048,1986-04-16,1047.51,안양실업식당
3180000-101-1986-10079,1986-04-18,85.8,유림
3180000-101-1986-10105,1986-09-09,25.16,블루 코스트
3180000-101-1986-10106,1986-06-07,35.51,노릇고을
3180000-101-1986-10123,1986-01-28,104.96,성민촌
3180000-101-1986-10147,1986-11-07,36.8,모래내
3180000-101-1986-10247,1986-04-18,24.61,동서식당
3180000-101-1986-10338,1986-04-04,164.3,돌배기집(영등포역점)
3180000-101-1986-10388,1986-04-07,86.81,元 마산아구찜
3180000-101-1986-10585,1986-11-13,61.3,호박집
3180000-101-1986-10701,1986-10-13,27.04,가평식당
3180000-101-1986-10741,1986-10-21,49.76,백암왕순대
3180000-101-1986-10756,1986-03-12,72.5,원조감자탕 일미집 선유도점
3180000-101-1986-10864,1986-11-05,74.5,우연 옹기 갈비
3180000-101-1986-10872,1986-06-12,77.73,늘봄 곤드레밥상
3180000-101-1986-10927,1986-05-02,128.12,수정생태
3180000-101-1986-11184,1986-03-05,46.2,청해진
3180000-101-1986-11249,1986-12-22,109.0,영등포꽃삼
3180000-101-1986-11358,1986-10-30,26.16,목포회집
3180000-101-1986-11363,1986-06-19,225.47,카페드롭탑 서여의도점
3180000-101-1986-11383,1986-04-07,26.2,서진식당
3180000-101-1986-11491,1986-05-20,62.25,샐러디아 인 펀비어킹(SALAD BOWL & LUNCH BOX)
