음식점ID,인허가일자,소재지면적,음식점명
3220000-101-1991-05274,1991-02-11,29.35,파파치킨
3220000-101-1991-05812,1991-12-19,220.0,영양센타대치점
3220000-101-1991-05821,1991-03-11,21.9,페리카나치킨
3220000-101-1991-05830,1991-05-20,25.9,마왕족발
3220000-101-1991-06000,1991-05-24,29.76,동호치킨
3220000-101-1991-06005,1991-12-16,55.44,초가집
3220000-101-1991-06012,1991-04-15,31.59,허수아비돈까스
3220000-101-1991-06016,1991-05-15,44.82,텐텐
3220000-101-1991-06178,1991-07-02,20.06,향토통닭구이
3220000-101-1991-06498,1991-01-01,21.07,페리카나
3220000-101-1991-06663,1991-07-23,139.64,영양센타압구정점
3220000-101-1991-06716,1991-04-26,105.4,김북순큰남비집
3220000-101-1991-06821,1991-03-20,25.2,밤푸스치킨
3220000-101-1991-07549,1991-10-01,142.24,(주)김돈이
3220000-101-1991-07598,1991-10-12,227.23,조수사
3220000-101-1991-07749,1991-11-11,156.92,울릉집 신사직영점
3220000-101-1991-07802,1991-08-10,184.04,(주)예
3220000-101-1991-07853,1991-06-24,107.06,삼호짱뚱이
3220000-101-1991-10322,1991-11-01,86.58,나따오비까(대치점)
3220000-101-1991-12071,1991-07-27,127.79,뉴델리
3220000-101-1991-12387,1991-08-02,28.6,피자노베
3220000-101-1991-12443,1991-08-01,248.24,동강
3220000-101-1991-12806,1991-11-26,47.88,두메
3220000-101-1991-13023,1991-12-26,95.72,취향의공간
3220000-101-1991-13094,1991-01-28,38.64,신대흥장
3220000-101-1991-15165,1991-10-10,91.2,장군숯불갈비
3220000-101-1991-15196,1991-09-19,22.05,시나브로
3220000-101-1991-15435,1991-12-17,113.03,두꺼비
3220000-101-1991-15437,1991-05-24,264.46,장독대
3220000-101-1991-15467,1991-05-02,41.6,투다리
3220000-101-1991-15484,1991-02-01,77.4,한성양꼬치
3220000-101-1991-15731,1991-09-01,161.31,길목 신관
3220000-101-1991-15736,1991-02-01,104.44,전주순대
3220000-101-1991-15740,1991-03-01,26.78,사또족발
3220000-101-1991-15743,1991-04-15,18.81,오시오
3220000-101-1991-16123,1991-10-16,106.58,아워위스키
3220000-101-1991-16134,1991-12-28,85.02,혜정식당
3220000-101-1991-16136,1991-08-06,194.4,신촌설렁탕(역삼점)
3220000-101-1991-16138,1991-08-12,114.0,진수사
3220000-101-1991-16145,1991-07-16,102.84,야다이
3220000-101-1991-16154,1991-05-20,156.85,팔팔감자탕
3220000-101-1991-16157,1991-05-24,1769.21,아띠랑스
3220000-101-1991-16161,1991-06-18,51.7,감나무집
3220000-101-1991-16169,1991-01-07,154.35,안사부
3220000-101-1991-16171,1994-10-12,21.42,선릉 순대집
3220000-101-1991-16499,1991-10-01,141.96,청담이상 본점
3220000-101-1991-16728,1991-01-07,72.25,진미 평양냉면
3220000-101-1991-16995,1991-12-10,95.08,서울막고기
3220000-101-1991-16996,1991-12-20,81.74,마요네즈 신논현점
3220000-101-1991-17015,1991-04-01,31.57,서초동연가
3220000-101-1991-17182,1991-11-15,229.61,충무상회
3220000-101-1991-17409,1991-10-22,46.56,돈부자
3220000-101-1991-17426,1991-02-01,209.01,남해굴국밥
3220000-101-1991-17585,1991-12-12,115.7,영동소금구이
3220000-101-1991-17690,1991-03-27,310.98,남도애찬
3220000-101-1991-17717,1991-03-22,94.76,전주콩나물국밥
3220000-101-1991-17748,1992-10-21,149.4,노란상 소갈비 강남직영점
3220000-101-1991-17798,1991-04-26,39.86,한가어죽
3220000-101-1991-17952,1991-10-28,225.68,춘하추동밀면 대치직영점
3220000-101-1991-19345,1991-02-05,81.14,어방참치
3220000-101-1991-20349,1991-07-30,26.98,멕시칸
