음식점ID,인허가일자,소재지면적,음식점명
3010000-101-2002-00642,2002-11-28,43.6,백두산숯불장어
3010000-101-2002-00658,2002-12-06,25.96,주전자 꼬들목
3010000-101-2002-00660,2002-12-07,113.0,김명자 굴국밥 전문점
3010000-101-2002-00668,2002-12-12,237.6,동경
3010000-101-2002-00674,2002-12-14,102.0,삼대 나주곰탕
3010000-101-2002-00677,2002-12-16,94.0,을호 다방
3010000-101-2002-00691,2002-12-20,56.7,장군보쌈
3010000-101-2002-00693,2002-12-23,27.0,김밥천국
3010000-101-2002-00696,2002-12-24,89.1,해원각
3010000-101-2002-00705,2002-06-22,22.62,옥이네 먹거리
3010000-101-2003-00001,2003-01-02,41.29,라운지온식스
3010000-101-2003-00005,2003-01-03,313.5,제이에이치 텍사스
3010000-101-2003-00007,2003-01-06,25.6,명동식당
3010000-101-2003-00010,2003-01-08,175.21,애성회관
3010000-101-2003-00012,2003-01-08,400.0,외신기자클럽라운지
3010000-101-2003-00016,2003-01-10,26.45,잼배옥
3010000-101-2003-00018,2003-01-10,28.95,흥인장
3010000-101-2003-00026,2003-01-15,29.37,소민식당
3010000-101-2003-00033,2003-01-17,68.4,매운여자2
3010000-101-2003-00035,2003-01-21,79.2,현주네 뚝배기
3010000-101-2003-00036,2003-01-24,59.4,대화정
3010000-101-2003-00043,2003-01-30,170.24,무교동낙지 애 보쌈
3010000-101-2003-00054,2003-02-10,72.6,충무로 미학
3010000-101-2003-00056,2003-02-11,39.5,오복
3010000-101-2003-00064,2003-02-14,8.25,줄린스 주써리
3010000-101-2003-00066,2003-02-14,90.55,아람
3010000-101-2003-00070,2003-02-20,102.0,은행골
3010000-101-2003-00073,2003-02-24,36.0,우일 뭉티기
3010000-101-2003-00094,2003-03-13,10.0,가미
3010000-101-2003-00095,2003-03-13,82.5,Mari(마리)
3010000-101-2003-00099,2003-03-15,12.0,을지로골뱅이
3010000-101-2003-00106,2003-03-19,75.9,소담집
3010000-101-2003-00107,2003-03-20,28.5,서대문곱창
3010000-101-2003-00113,2003-03-24,56.26,김가네김밥
3010000-101-2003-00114,2003-03-25,44.0,이베떡달라붙는떡볶이
3010000-101-2003-00116,2003-03-26,72.6,우온소곱창
3010000-101-2003-00119,2003-03-27,22.7,버블트리동국대점
3010000-101-2003-00121,2003-03-27,46.2,메가엠지씨커피 중구필동3가점
3010000-101-2003-00122,2003-03-27,33.0,평화분식
3010000-101-2003-00127,2003-03-31,28.71,삼영
3010000-101-2003-00128,2003-04-01,24.2,병천순대국
3010000-101-2003-00129,2003-04-01,23.1,유은심황금주전자
3010000-101-2003-00141,2003-04-09,39.2,장수식당
3010000-101-2003-00143,2003-04-09,347.0,복성각
3010000-101-2003-00147,2003-04-11,153.16,서울 삼계탕
3010000-101-2003-00149,2003-04-14,18.0,구니즉석김밥
3010000-101-2003-00152,2003-04-16,6.0,본죽
3010000-101-2003-00153,2003-04-17,57.5,낙원식당
3010000-101-2003-00157,2003-04-18,9.84,인현분식
3010000-101-2003-00158,2003-04-19,16.0,완도전복
3010000-101-2003-00163,2003-04-21,49.5,춘천명가닭갈비전문점
3010000-101-2003-00169,2003-04-22,48.8,명성
3010000-101-2003-00171,2003-04-23,69.3,개성순대국 전문점
3010000-101-2003-00173,2003-04-25,34.71,행님아
3010000-101-2003-00181,2003-05-02,48.7,포언 PHO NGON
3010000-101-2003-00225,2003-06-05,59.4,양평으뜸해장국
3010000-101-2003-00226,2003-06-05,195.0,참맛감자탕
3010000-101-2003-00228,2003-06-07,40.0,계림원
3010000-101-2003-00242,2003-06-13,64.63,썬더치킨
3010000-101-2003-00251,2003-06-20,130.0,두꺼비
3010000-101-2003-00257,2003-06-24,29.0,엄마닭개장
3010000-101-2003-00258,2003-06-24,191.4,구스타레이탈리안레스토랑
3010000-101-2003-00264,2003-06-27,46.82,윤흥분삼삼국밥
3010000-101-2003-00275,2003-07-05,13.2,서울
3010000-101-2003-00277,2003-07-05,35.0,가마솥김밥(시청점)
3010000-101-2003-00280,2003-07-11,23.0,사마르칸트
3010000-101-2003-00295,2003-07-28,49.47,김밥천국
