음식점ID,인허가일자,소재지면적,음식점명
3210000-101-1991-08187,1991-07-10,77.91,범주당
3210000-101-1991-08253,1994-05-02,52.8,사또치킨
3210000-101-1991-08307,1991-08-01,458.74,임병주 산동칼국수
3210000-101-1991-08392,1991-07-01,32.93,보배호프
3210000-101-1991-09005,1991-04-25,581.92,대판수사
3210000-101-1991-09177,1991-11-25,398.94,통속으로
3210000-101-1991-10854,1991-10-22,50.55,명동치킨
3210000-101-1991-10912,1991-06-25,65.28,신 맥덕
3210000-101-1991-11020,1991-09-03,201.97,나나마구로
3210000-101-1991-11430,1991-11-13,110.9,작은 음악회 7080
3210000-101-1991-12577,1991-12-26,385.35,선궁
3210000-101-1991-12598,1991-11-30,708.6,양자강
3210000-101-1991-12784,1991-01-23,229.81,국보성
3210000-101-1992-02560,1992-07-24,18.0,논현김밥
3210000-101-1992-02696,1992-10-27,54.0,은지네분식
3210000-101-1992-02814,1992-04-20,23.12,맛짱김밥천국
3210000-101-1992-03346,1992-07-06,19.9,신토리 토속순대국
3210000-101-1992-03435,1992-02-27,69.8,양재한방삼계탕
3210000-101-1992-03560,1992-09-03,68.98,도토리
3210000-101-1992-03769,1992-12-21,63.28,서초아구찜
3210000-101-1992-03775,1992-01-20,101.19,전주식당
3210000-101-1992-03786,1992-05-18,39.0,돈천지
3210000-101-1992-03947,1992-12-28,36.27,정하지 송탄 부대찌개
3210000-101-1992-04074,1992-08-12,68.41,제주토종흑돼지
3210000-101-1992-04125,1992-04-06,27.5,신사호프
3210000-101-1992-04344,1992-04-18,80.5,로젠
3210000-101-1992-04394,1992-08-27,23.0,토모
3210000-101-1992-04443,1992-05-19,59.34,서초회관
3210000-101-1992-04481,1992-07-27,128.52,바다가득한 집
3210000-101-1992-04549,1992-04-21,59.3,구구치킨 을지로골뱅이
3210000-101-1992-04553,1992-06-13,127.9,상지원
3210000-101-1992-04640,1992-01-25,47.85,왕십리 정분네 중앙곱창
3210000-101-1992-04642,1992-09-14,22.33,장원김밥
3210000-101-1992-04680,1993-09-03,109.1,통영횟집
3210000-101-1992-04832,1992-04-16,98.98,소나무집
3210000-101-1992-04862,1992-07-29,39.2,김가네식당
3210000-101-1992-04905,1993-07-28,29.5,동명항
3210000-101-1992-04966,1992-10-30,134.3,조가네 갑오징어 방배카페거리점
3210000-101-1992-05103,1992-02-21,158.33,육목원
3210000-101-1992-05156,1992-10-29,461.61,서초원
3210000-101-1992-05259,1994-03-28,110.57,우작설렁탕
3210000-101-1992-05468,1992-12-03,115.02,천학정
3210000-101-1992-05515,1994-01-10,391.15,기와집순두부 서초점
3210000-101-1992-05948,1993-08-26,45.0,우성횟집
3210000-101-1992-07486,1992-11-13,56.24,도미노피자
3210000-101-1992-07545,1992-03-05,42.0,구룡포
3210000-101-1992-07555,1992-07-09,87.23,어랑 생선밥상
3210000-101-1992-07592,1992-06-05,45.3,자매식당
3210000-101-1992-07720,1992-12-19,40.26,예술
3210000-101-1992-07831,1992-10-28,60.05,서울교육문화회관볼링장스넥
3210000-101-1992-07892,1992-11-04,39.0,본죽
3210000-101-1992-07997,1992-10-22,65.52,주래등
3210000-101-1992-08026,1992-01-10,21.08,경양카츠 사당점
3210000-101-1992-08060,1992-03-26,21.73,서호김밥
3210000-101-1992-08291,1992-03-02,22.8,서초 전집
3210000-101-1992-08791,1992-05-29,25.01,남강
3210000-101-1992-08948,1992-08-05,118.8,봉산옥
3210000-101-1992-08983,1992-09-30,142.0,판교집 양재직영점
3210000-101-1992-11124,1992-12-19,82.0,연인
3210000-101-1992-12747,1994-04-18,103.0,만리성
3210000-101-1992-14138,1992-11-24,174.9,삼학도
3210000-101-1993-02816,1993-02-08,44.45,시방
3210000-101-1993-03215,1993-04-26,97.32,삼풍치킨
3210000-101-1993-03529,1993-03-19,109.38,남도술상
3210000-101-1993-03611,1993-02-22,59.64,파브리끄
3210000-101-1993-03754,1993-04-30,154.62,교대곱창2
3210000-101-1993-03755,1993-05-29,55.92,호남집
3210000-101-1993-03829,1993-01-11,144.61,아구랜드
3210000-101-1993-03984,1993-01-12,100.14,양재해장국
3210000-101-1993-04021,1993-01-09,101.9,오대산산채전문점
3210000-101-1993-04088,1993-01-11,35.95,임금님밥상
3210000-101-1993-04304,1993-01-14,48.0,강중범 초밥집
3210000-101-1993-04407,1993-01-29,40.92,우리황소곱창
3210000-101-1993-04472,1994-06-17,33.0,원조할아버지 간장게장 아구찜(방배본점)
3210000-101-1993-04572,1993-01-15,45.99,고기의 품격
3210000-101-1993-04671,1993-05-07,153.47,수다 서래점
3210000-101-1993-04673,1993-01-08,84.9,다래
3210000-101-1993-04959,1993-04-28,195.6,영동설농탕
3210000-101-1993-04973,1993-02-16,146.16,백년옥
3210000-101-1993-05028,1994-05-02,36.3,진천족보
3210000-101-1993-05108,1993-04-10,53.35,낙원갈비
3210000-101-1993-05115,1993-04-01,59.74,대나무골 2호점
3210000-101-1993-05444,1994-01-26,137.8,구뜰집
3210000-101-1993-05596,1993-12-15,210.2,주식회사 강남명전
3210000-101-1993-05601,1993-12-20,47.77,(주)한솥도시락 교대후문점
3210000-101-1993-05610,1993-12-08,122.88,토박이
3210000-101-1993-05623,1993-12-15,23.93,영동족발 양재본점
3210000-101-1993-05630,1993-12-10,38.38,방배냉삼
3210000-101-1993-05640,1993-12-09,86.57,브로이제트
3210000-101-1993-05661,1993-12-03,41.25,한양돈까스
3210000-101-1993-05669,1993-12-02,206.84,북해도
3210000-101-1993-05686,1993-11-27,571.66,소들녘 서초점
3210000-101-1993-05701,1993-11-24,96.6,전주아구찜해물탕
3210000-101-1993-05711,1993-11-15,79.36,신숙
