음식점ID,인허가일자,소재지면적,음식점명
3170000-101-1991-01835,1991-03-29,40.66,그린식당
3170000-101-1991-02717,1991-09-16,16.28,페리카나
3170000-101-1991-02841,1991-01-07,49.04,고기굽는마을
3170000-101-1991-02843,1991-06-17,34.8,멕켄치킨
3170000-101-1991-03090,1991-09-13,45.92,유나호프
3170000-101-1991-03091,1991-09-14,23.25,약속호프
3170000-101-1991-03686,1991-07-10,67.32,무등골
3170000-101-1991-04287,1991-12-21,31.28,뚝배기손칼국수보리밥
3170000-101-1991-04345,1991-01-05,44.0,마산집
3170000-101-1991-04478,1991-03-02,131.61,한방전주콩나물국밥 시흥점
3170000-101-1991-04834,1991-04-29,24.25,대박식당
3170000-101-1991-04861,1991-07-31,36.3,창희네분식
3170000-101-1991-04921,1991-05-28,33.9,79황소곱창
3170000-101-1991-04960,1991-11-20,162.87,솥뚜껑위에춤추는삼겹살
3170000-101-1991-04973,1991-03-29,43.69,팔도생고기
3170000-101-1991-04976,1991-03-29,40.51,신안식당
3170000-101-1991-04986,1991-09-14,51.75,장수오리촌
3170000-101-1991-05019,1991-11-14,61.06,홍능숯불갈비
3170000-101-1991-05212,1991-06-17,77.7,야시장
3170000-101-1991-05341,1991-07-23,39.4,공구식당
3170000-101-1991-05684,1991-11-18,40.96,라마마
3170000-101-1991-06001,1991-09-11,72.33,솔향기
3170000-101-1992-01711,1992-11-20,21.09,썬더치킨
3170000-101-1992-01756,1992-01-20,55.08,큐큐치킨
3170000-101-1992-01912,1992-03-16,94.84,가자 명태촌
3170000-101-1992-01949,1992-12-30,63.73,bhc(시흥사거리점)
3170000-101-1992-02235,1992-07-01,31.0,모닝피자
3170000-101-1992-02335,1992-01-20,15.98,후랭크치킨
3170000-101-1992-02437,1992-01-24,25.9,옛날식당
3170000-101-1992-02682,1992-03-25,22.06,즐거운세상
3170000-101-1992-02798,1992-02-11,50.51,원보양꼬치
3170000-101-1992-02879,1992-05-01,23.43,투다리
